genes	cpgs	mean_weight
ENSG00000242041	cg00001747	0.0732747592715558
ENSG00000269416	cg00000622	0.07321580260774693
ENSG00000204113	cg00001582	0.07320862314051763
ENSG00000167700	cg00000363	0.0730509850837794
ENSG00000267108	cg00000957	0.0728796491319858
ENSG00000231981	cg00000769	0.07285356161718513
ENSG00000231105	cg00001510	0.0728469348167418
ENSG00000278732	cg00000289	0.07279072603352857
ENSG00000269148	cg00002810	0.07273730754330747
ENSG00000275265	cg00001245	0.072686334491656
ENSG00000008517	cg00002224	0.07255818228552026
ENSG00000078237	cg00002660	0.07242946641749097
ENSG00000261789	cg00004055	0.0722057751026387
ENSG00000134108	cg00000721	0.07194637108079029
ENSG00000146083	cg00002808	0.0718819250969332
ENSG00000254465	cg00000734	0.07185331506406153
ENSG00000214198	cg00004055	0.07182145019990513
ENSG00000158486	cg00001854	0.07177482336362541
ENSG00000214062	cg00000948	0.07167525508467777
ENSG00000236893	cg00002116	0.0716641138589293
ENSG00000214198	cg00003529	0.07154941924472553
ENSG00000254131	cg00001687	0.07153341519645011
ENSG00000278099	cg00001809	0.071504320684206
ENSG00000214062	cg00001583	0.0714556681705961
ENSG00000230100	cg00000292	0.0713413915823608
ENSG00000280038	cg00002591	0.07125989527057107
ENSG00000252628	cg00004055	0.07120179410559845
ENSG00000264104	cg00001583	0.07118244771979987
ENSG00000234943	cg00000321	0.07109871793092763
ENSG00000242268	cg00000658	0.07105231043633646
ENSG00000254092	cg00000289	0.07104408193769403
ENSG00000235240	cg00001245	0.0709210209621718
ENSG00000196167	cg00002808	0.0708072171769508
ENSG00000070081	cg00003345	0.0708071456415815
ENSG00000227535	cg00002809	0.07078698996835907
ENSG00000240423	cg00000292	0.07076838545853543
ENSG00000258630	cg00002464	0.07065567833595697
ENSG00000254465	cg00003181	0.0705146723842318
ENSG00000166007	cg00003287	0.07038038611133042
ENSG00000270469	cg00000658	0.07018044523840257
ENSG00000252628	cg00003625	0.0701519467668635
ENSG00000278099	cg00000289	0.07008539933308504
ENSG00000266261	cg00000734	0.06998459561349253
ENSG00000179262	cg00002769	0.06995427166370886
ENSG00000266644	cg00003202	0.06982927994264783
ENSG00000261789	cg00000165	0.069438994249872
ENSG00000276644	cg00004082	0.06938430808453507
ENSG00000270112	cg00002116	0.06930127536862916
ENSG00000273406	cg00003181	0.06926143106770016
ENSG00000220993	cg00001510	0.06920566774952606
ENSG00000271647	cg00000769	0.06915363335213758
ENSG00000278099	cg00001446	0.06901519958717957
ENSG00000118972	cg00004082	0.06893925269480138
ENSG00000234900	cg00002837	0.06889008799733394
ENSG00000240423	cg00002224	0.0688624886510348
ENSG00000270112	cg00002490	0.06883015142858227
ENSG00000236040	cg00002406	0.06873714620783443
ENSG00000234881	cg00003994	0.068734921315043
ENSG00000270112	cg00003578	0.0686851983982356
ENSG00000060642	cg00003173	0.0684895844190221
ENSG00000262950	cg00003287	0.06844327251659281
ENSG00000262950	cg00003345	0.06841674151977654
ENSG00000242041	cg00004082	0.06837101458591001
ENSG00000153561	cg00001854	0.06829174421742097
ENSG00000118972	cg00001510	0.06818883966785923
ENSG00000280038	cg00002190	0.06807685864032491
ENSG00000233540	cg00003969	0.06806337671798003
ENSG00000254465	cg00003345	0.06792405421339641
ENSG00000166368	cg00001261	0.06791950469501956
ENSG00000278099	cg00002769	0.06777125400506044
ENSG00000270469	cg00000236	0.06775046377980957
ENSG00000268465	cg00002224	0.06762346694329151
ENSG00000275479	cg00002224	0.06759665792669527
ENSG00000242041	cg00002593	0.06752578250940947
ENSG00000127511	cg00002646	0.06750747368860636
ENSG00000240423	cg00001349	0.0672814734218878
ENSG00000278923	cg00000363	0.067276188875434
ENSG00000197421	cg00001510	0.06727223364674047
ENSG00000206072	cg00003202	0.06716240666335264
ENSG00000254131	cg00003529	0.06713172064917126
ENSG00000266261	cg00000292	0.06708462853023006
ENSG00000231105	cg00003173	0.06708010853945841
ENSG00000269148	cg00003625	0.06707613838197293
ENSG00000275265	cg00000948	0.06706086531916697
ENSG00000167578	cg00003345	0.0670506573712928
ENSG00000271647	cg00002646	0.06702919984987014
ENSG00000252628	cg00002808	0.06695583922859434
ENSG00000278923	cg00001261	0.06692763658193607
ENSG00000008517	cg00001791	0.06692133599997557
ENSG00000280038	cg00001249	0.06691384396193449
ENSG00000266644	cg00000714	0.0668967684546934
ENSG00000269416	cg00001510	0.06689656102952087
ENSG00000207000	cg00002490	0.06688608715487274
ENSG00000242268	cg00000292	0.0668457383683408
ENSG00000064601	cg00002597	0.0668059877110488
ENSG00000207000	cg00000029	0.06675221060329158
ENSG00000227766	cg00004067	0.06655015937834247
ENSG00000118972	cg00002190	0.06650094674184603
ENSG00000271647	cg00003202	0.06640408863456493
ENSG00000254131	cg00000165	0.06639784833391757
ENSG00000167578	cg00001854	0.0663128013121443
ENSG00000102174	cg00000924	0.06620611588973634
ENSG00000233540	cg00003784	0.06601204847065793
ENSG00000269416	cg00000905	0.0658652075247361
ENSG00000118972	cg00000948	0.0657926354027636
ENSG00000095587	cg00002591	0.06578124156109989
ENSG00000254092	cg00002406	0.065764998004354
ENSG00000270469	cg00003287	0.0657384461755411
ENSG00000252628	cg00002236	0.06573197179604123
ENSG00000134108	cg00004072	0.06572473455441409
ENSG00000270469	cg00000321	0.06564819115490723
ENSG00000271647	cg00004082	0.0655847414890128
ENSG00000259883	cg00001261	0.06556677184342623
ENSG00000234900	cg00001349	0.0655177058095282
ENSG00000261789	cg00003994	0.0653943791086561
ENSG00000242041	cg00003529	0.06533905730927293
ENSG00000254131	cg00002808	0.06530281526691804
ENSG00000234881	cg00004089	0.0652185825591384
ENSG00000267108	cg00001245	0.0650349077336277
ENSG00000278732	cg00000734	0.06496996286926447
ENSG00000167578	cg00000957	0.06494159235076974
ENSG00000254092	cg00001510	0.06486066361198396
ENSG00000240423	cg00002809	0.06478241018286694
ENSG00000236893	cg00004067	0.06462101445808686
ENSG00000095587	cg00000289	0.0645777938314053
ENSG00000227535	cg00001364	0.0644918716068686
ENSG00000242268	cg00002597	0.0643695194374837
ENSG00000231981	cg00002719	0.06436803662651443
ENSG00000182141	cg00000292	0.06435959162297768
ENSG00000227535	cg00002033	0.06428496657110834
ENSG00000261789	cg00003173	0.0642152430952206
ENSG00000234900	cg00001364	0.06411184647169667
ENSG00000242268	cg00002591	0.0640547843360221
ENSG00000268465	cg00001809	0.06404187503146709
ENSG00000264438	cg00003969	0.0640075428272172
ENSG00000060642	cg00002236	0.06396599448572447
ENSG00000263089	cg00000721	0.06393213987643116
ENSG00000064225	cg00001854	0.06388580028569223
ENSG00000259883	cg00001791	0.06378587649036874
ENSG00000230100	cg00004072	0.06378149519608413
ENSG00000231105	cg00003202	0.06373283918089116
ENSG00000266261	cg00002490	0.06362015774288857
ENSG00000264438	cg00003298	0.06344937809837063
ENSG00000280038	cg00000029	0.06340524840807503
ENSG00000278099	cg00002809	0.06334373621481773
ENSG00000227766	cg00004072	0.06326891494894113
ENSG00000198242	cg00000905	0.0632528877699937
ENSG00000261789	cg00002769	0.0632460709407697
ENSG00000134108	cg00001364	0.06319984247685356
ENSG00000273055	cg00002145	0.0631555610054709
ENSG00000266644	cg00002660	0.06313222816628038
ENSG00000254092	cg00003305	0.06302333294185523
ENSG00000273055	cg00004072	0.06298692001792996
ENSG00000278099	cg00001582	0.06283291074644623
ENSG00000240423	cg00000905	0.06282537586704807
ENSG00000227766	cg00001583	0.0627998016427861
ENSG00000280038	cg00001349	0.06247488920895423
ENSG00000269475	cg00000236	0.062472798733298196
ENSG00000270112	cg00001364	0.062406897124419235
ENSG00000231981	cg00001510	0.06239933960304467
ENSG00000235240	cg00000236	0.0623845679348434
ENSG00000268465	cg00001747	0.06233336904707427
ENSG00000266644	cg00002426	0.062272432944234964
ENSG00000278732	cg00001583	0.062209352853536994
ENSG00000274458	cg00001446	0.0622005794152228
ENSG00000275265	cg00002646	0.06211197798848467
ENSG00000270112	cg00003181	0.062078131049906095
ENSG00000230100	cg00004089	0.06201713491683113
ENSG00000182141	cg00002810	0.06199727683875989
ENSG00000214062	cg00000658	0.06191017551449487
ENSG00000225275	cg00001874	0.06189701729813283
ENSG00000258630	cg00001510	0.0618836577364744
ENSG00000134108	cg00002591	0.06180906260961374
ENSG00000264438	cg00001583	0.061808293207426396
ENSG00000264104	cg00003181	0.0617620307434657
ENSG00000166007	cg00004067	0.06172649354765066
ENSG00000278099	cg00001245	0.06170444182765553
ENSG00000185105	cg00002145	0.061696343824107464
ENSG00000185105	cg00001349	0.06169077647681923
ENSG00000267108	cg00000622	0.06164396330252747
ENSG00000254131	cg00002531	0.061608591153802766
ENSG00000060642	cg00000029	0.0615448833460184
ENSG00000255420	cg00003298	0.06150968307048416
ENSG00000280159	cg00001809	0.06141299159531687
ENSG00000280038	cg00001245	0.061402970630388264
ENSG00000240423	cg00000289	0.0613928338346978
ENSG00000278099	cg00003513	0.061381895257932605
ENSG00000273055	cg00003513	0.0613444209326238
ENSG00000255420	cg00000905	0.06127898694714867
ENSG00000278732	cg00002449	0.06127237021140397
ENSG00000167768	cg00000236	0.061258567081066834
ENSG00000225269	cg00000236	0.061082689305611504
ENSG00000278099	cg00000165	0.06094570015085643
ENSG00000268465	cg00001249	0.060933013395846364
ENSG00000234900	cg00002464	0.060884664081267297
ENSG00000185105	cg00001510	0.060841648954269634
ENSG00000231981	cg00002145	0.060748088926480835
ENSG00000236893	cg00002145	0.060722961539581066
ENSG00000263089	cg00002810	0.06053793843565506
ENSG00000225269	cg00000734	0.060422905950966166
ENSG00000252628	cg00002145	0.0604039264238543
ENSG00000230100	cg00000769	0.06031402278916343
ENSG00000204113	cg00003298	0.06029595712651414
ENSG00000236893	cg00001791	0.06023649965998349
ENSG00000064225	cg00000924	0.06019188022042601
ENSG00000227535	cg00002810	0.06015862360039017
ENSG00000242041	cg00003969	0.060062650558588095
ENSG00000146083	cg00002719	0.06004856441129164
ENSG00000262950	cg00001583	0.060033258579502535
ENSG00000278923	cg00003994	0.06002961150118317
ENSG00000242268	cg00002930	0.05972722640645389
ENSG00000207000	cg00003298	0.05971595509189223
ENSG00000008517	cg00000905	0.05959493196955581
ENSG00000280038	cg00002531	0.05947098920634514
ENSG00000078237	cg00002224	0.059369002133040534
ENSG00000261789	cg00004089	0.05919763150570104
ENSG00000230100	cg00004082	0.05916884744027343
ENSG00000264104	cg00002033	0.059155227815643606
ENSG00000254465	cg00002236	0.05914001805246363
ENSG00000264104	cg00002719	0.05892636218633917
ENSG00000262950	cg00004089	0.05885468771130703
ENSG00000264438	cg00002837	0.058779892135596534
ENSG00000179262	cg00001364	0.05869966407849336
ENSG00000254465	cg00001446	0.058604367229766495
ENSG00000262950	cg00001249	0.05858783336437837
ENSG00000166634	cg00002646	0.058515049042760066
ENSG00000204113	cg00001364	0.0585113699785049
ENSG00000261789	cg00000321	0.05835831413299843
ENSG00000263089	cg00001582	0.058323916963642
ENSG00000236040	cg00001687	0.058254723987231395
ENSG00000255420	cg00003173	0.05822306010626236
ENSG00000273406	cg00002660	0.05821781694329647
ENSG00000227535	cg00002116	0.05821685779032137
ENSG00000268465	cg00003345	0.058140270099746795
ENSG00000252628	cg00002116	0.0581182469729239
ENSG00000270112	cg00000289	0.0580686992338284
ENSG00000269148	cg00002236	0.0580530246017713
ENSG00000230100	cg00000658	0.0579907762793349
ENSG00000273406	cg00001261	0.05790064761878063
ENSG00000078237	cg00002449	0.05787158793713043
ENSG00000231981	cg00002449	0.057871581297343065
ENSG00000275265	cg00002930	0.057738292208326936
ENSG00000261789	cg00002145	0.05773707637846457
ENSG00000240423	cg00003784	0.05773601407887433
ENSG00000204113	cg00000734	0.05757299697270397
ENSG00000254092	cg00002236	0.05754617267563827
ENSG00000220993	cg00003578	0.05750039086413657
ENSG00000263089	cg00000948	0.05748834637895459
ENSG00000070087	cg00000721	0.057407061752494375
ENSG00000220993	cg00002646	0.05740379346035946
ENSG00000261789	cg00001245	0.05735160445278927
ENSG00000261789	cg00002531	0.05725200513138897
ENSG00000262950	cg00003578	0.05721114676554576
ENSG00000242041	cg00002116	0.05721096249298504
ENSG00000182141	cg00000029	0.0572077489606271
ENSG00000167768	cg00004089	0.05702164621079436
ENSG00000236040	cg00001809	0.05688066055729807
ENSG00000273406	cg00003173	0.0567887744483239
ENSG00000225275	cg00001583	0.056777988660738334
ENSG00000233540	cg00002190	0.05673117909689923
ENSG00000254092	cg00004067	0.05656709150779776
ENSG00000262950	cg00000165	0.05642178717582871
ENSG00000234943	cg00002930	0.0563494658615493
ENSG00000252628	cg00000292	0.05632209925510903
ENSG00000153561	cg00001261	0.05623456666839204
ENSG00000166634	cg00001687	0.05620837931335357
ENSG00000273406	cg00001510	0.0561690978809524
ENSG00000198242	cg00002236	0.05611646168104917
ENSG00000255420	cg00000769	0.05597352084238353
ENSG00000258630	cg00002406	0.055904737306463205
ENSG00000242268	cg00002593	0.05587237713187343
ENSG00000271616	cg00003091	0.05586426844788606
ENSG00000236893	cg00000658	0.055666641238108966
ENSG00000240423	cg00000165	0.055647877848409195
ENSG00000167768	cg00002808	0.0555179867236866
ENSG00000267108	cg00000658	0.0555151320098227
ENSG00000259883	cg00004067	0.05550834808676233
ENSG00000235240	cg00000948	0.055400211592859995
ENSG00000166391	cg00001510	0.05533933495107474
ENSG00000252628	cg00001874	0.05528931752852514
ENSG00000275265	cg00000721	0.055158229444645525
ENSG00000214062	cg00001364	0.05512969369907791
ENSG00000242041	cg00000658	0.05510782991232371
ENSG00000234943	cg00000165	0.05500556787083804
ENSG00000064225	cg00003345	0.054993567243315195
ENSG00000260900	cg00003994	0.0549765297925785
ENSG00000254131	cg00002810	0.054787348832407635
ENSG00000231981	cg00004089	0.05475356299670503
ENSG00000278099	cg00002145	0.054703508518181794
ENSG00000264104	cg00001809	0.05459345815968893
ENSG00000231981	cg00003181	0.05457558975645583
ENSG00000271647	cg00002809	0.05434596061675436
ENSG00000236893	cg00000905	0.05432934153249447
ENSG00000271616	cg00000321	0.05419444386291653
ENSG00000242268	cg00002224	0.054158223777389734
ENSG00000225275	cg00000289	0.054142864129957634
ENSG00000227535	cg00001245	0.0540952027424357
ENSG00000266644	cg00000948	0.054048571649973
ENSG00000236040	cg00000734	0.0540276667561941
ENSG00000179262	cg00001874	0.053931469935068393
ENSG00000264104	cg00004089	0.05392649459427623
ENSG00000064225	cg00004082	0.05386047806250823
ENSG00000078237	cg00002116	0.05376336030663073
ENSG00000078237	cg00004072	0.05372333855603426
ENSG00000240423	cg00002810	0.05364407341781483
ENSG00000231981	cg00000924	0.0536138088429681
ENSG00000252628	cg00004089	0.053521771217067665
ENSG00000167768	cg00003173	0.0534897297610685
ENSG00000278732	cg00003529	0.05348431846879493
ENSG00000252628	cg00002190	0.05346055326903523
ENSG00000166634	cg00002426	0.05344176644257817
ENSG00000254131	cg00000236	0.053413697293816065
ENSG00000255420	cg00000734	0.05338400011346014
ENSG00000231981	cg00001349	0.05330666625004493
ENSG00000166007	cg00001510	0.053254377817098436
ENSG00000231981	cg00002426	0.05324572400647864
ENSG00000231981	cg00002660	0.05315371706846277
ENSG00000227766	cg00003994	0.0530665356569373
ENSG00000236893	cg00001747	0.05297074510644301
ENSG00000166368	cg00002190	0.05296266796936736
ENSG00000261789	cg00000721	0.05292068162235903
ENSG00000262950	cg00002593	0.05289878857041536
ENSG00000204113	cg00003784	0.0528865899747143
ENSG00000225269	cg00003305	0.05282797010131626
ENSG00000204113	cg00000658	0.05273893228815607
ENSG00000204113	cg00004055	0.052717766297514505
ENSG00000236040	cg00002145	0.052650773858581267
ENSG00000273055	cg00001510	0.05261716107104993
ENSG00000280159	cg00003305	0.052590857445597765
ENSG00000204113	cg00003202	0.05253645378414993
ENSG00000278923	cg00000292	0.05250422475208436
ENSG00000273055	cg00002464	0.052150118169272626
ENSG00000278099	cg00000658	0.0521105822684236
ENSG00000262950	cg00002597	0.05191974240531486
ENSG00000070087	cg00003287	0.05189396777446927
ENSG00000273406	cg00000165	0.05182430941033317
ENSG00000236040	cg00001874	0.051819063811453264
ENSG00000236040	cg00002190	0.051798925452409
ENSG00000270112	cg00001687	0.051723906169452494
ENSG00000278732	cg00001874	0.05169976468861683
ENSG00000166391	cg00000236	0.0516497073050101
ENSG00000236040	cg00001510	0.051621782026343266
ENSG00000204113	cg00003181	0.051606188310876135
ENSG00000236893	cg00003784	0.0515876646313403
ENSG00000230100	cg00000957	0.0515386879619456
ENSG00000275479	cg00000236	0.051521863133806696
ENSG00000264438	cg00003202	0.05151076918334067
ENSG00000267108	cg00002531	0.051479058982930766
ENSG00000166007	cg00003625	0.05136913588072014
ENSG00000166634	cg00002660	0.0513639362307849
ENSG00000242041	cg00001582	0.051280030844685666
ENSG00000280038	cg00004055	0.0512488552386238
ENSG00000166007	cg00000734	0.051202030109986564
ENSG00000225275	cg00000321	0.05118325371141707
ENSG00000242268	cg00002236	0.05103906769710826
ENSG00000225269	cg00002145	0.05100401597577767
ENSG00000254092	cg00001809	0.050953874618191
ENSG00000227535	cg00001583	0.050939636984012195
ENSG00000231981	cg00000721	0.0509277900791859
ENSG00000197421	cg00002449	0.05087408350657047
ENSG00000275265	cg00000924	0.05057543012488953
ENSG00000185105	cg00000622	0.050522914252872336
ENSG00000064601	cg00002646	0.050507530631532536
ENSG00000280159	cg00002809	0.05048347971391553
ENSG00000230100	cg00002769	0.050454819845946165
ENSG00000064225	cg00002224	0.050373767355220096
ENSG00000278732	cg00004072	0.05036271059974296
ENSG00000259883	cg00000957	0.050260984733759805
ENSG00000118972	cg00003345	0.050202835111228465
ENSG00000167768	cg00002426	0.05020000453348126
ENSG00000242041	cg00003513	0.05012478414891233
ENSG00000264438	cg00002406	0.05010363220184203
ENSG00000153561	cg00004055	0.05010133854655666
ENSG00000262950	cg00003181	0.0500980738979249
ENSG00000215246	cg00003529	0.050092364361516595
ENSG00000280038	cg00001582	0.0500294417992782
ENSG00000227766	cg00001349	0.0500018072708168
ENSG00000278732	cg00000769	0.0499409958581812
ENSG00000234881	cg00000734	0.04989555262882727
ENSG00000242041	cg00002190	0.04988100473458024
ENSG00000254465	cg00002769	0.0498577302590948
ENSG00000146083	cg00003625	0.049716555965020094
ENSG00000261789	cg00001747	0.049687120967248866
ENSG00000070087	cg00000165	0.04968654269225423
ENSG00000263089	cg00004082	0.049674532457643396
ENSG00000266644	cg00004055	0.04965145923772913
ENSG00000273406	cg00002597	0.049576245330508334
ENSG00000254131	cg00002597	0.04955520096168076
ENSG00000266644	cg00001687	0.04946950111629217
ENSG00000236893	cg00003625	0.04940476362211843
ENSG00000167578	cg00001809	0.049268606854269065
ENSG00000266644	cg00002769	0.04925598392773773
ENSG00000264104	cg00001874	0.049032467390940936
ENSG00000234881	cg00002593	0.049024692757611565
ENSG00000207000	cg00002593	0.048964711162001996
ENSG00000254465	cg00001747	0.04893808122014903
ENSG00000057294	cg00000363	0.048784024564155766
ENSG00000269475	cg00004055	0.048778981962756866
ENSG00000225269	cg00003287	0.04868054300970743
ENSG00000231981	cg00001364	0.04856571221754757
ENSG00000268465	cg00000721	0.04852413454230176
ENSG00000254131	cg00002660	0.0483463454562155
ENSG00000278732	cg00001261	0.04825363837009427
ENSG00000242041	cg00003298	0.048240821393753464
ENSG00000166391	cg00002033	0.04816864471283447
ENSG00000204113	cg00003969	0.0480255282630774
ENSG00000254092	cg00002426	0.0480205513619443
ENSG00000236040	cg00002591	0.04797682459137426
ENSG00000268465	cg00000734	0.04788246921708367
ENSG00000271616	cg00002597	0.0478791027792533
ENSG00000230100	cg00001249	0.04783723281628654
ENSG00000231981	cg00003173	0.04783458202253337
ENSG00000204113	cg00002190	0.0478240514535808
ENSG00000198242	cg00003784	0.04774032762615077
ENSG00000235240	cg00004055	0.0476080961362765
ENSG00000220993	cg00002224	0.047607118670137234
ENSG00000261789	cg00002490	0.04757958094089243
ENSG00000236040	cg00002033	0.04753862861926247
ENSG00000259883	cg00003298	0.047464345467556464
ENSG00000275265	cg00000658	0.04746029515567727
ENSG00000166634	cg00000948	0.04740267563370257
ENSG00000254131	cg00002837	0.04730616216160646
ENSG00000259883	cg00002531	0.04729800156067187
ENSG00000254131	cg00000289	0.04728764338059874
ENSG00000236040	cg00001747	0.0472788713346301
ENSG00000273055	cg00002591	0.047237859880569895
ENSG00000271616	cg00000957	0.04715389439531903
ENSG00000278099	cg00002116	0.047009058528957204
ENSG00000064225	cg00003513	0.04699906059200629
ENSG00000167700	cg00001249	0.04699190732923336
ENSG00000166368	cg00002145	0.046949355252292733
ENSG00000204113	cg00003173	0.046936445726900394
ENSG00000240423	cg00002426	0.04692815831499447
ENSG00000233540	cg00000029	0.0469213667331827
ENSG00000254465	cg00003784	0.04683911581112227
ENSG00000242268	cg00003181	0.0467929060235178
ENSG00000264438	cg00004089	0.04676238720386936
ENSG00000254092	cg00002808	0.04667447304263741
ENSG00000254465	cg00002190	0.046655654437275734
ENSG00000275265	cg00003287	0.0465514522203306
ENSG00000269416	cg00000029	0.04650174985047967
ENSG00000095587	cg00000363	0.04648648113932174
ENSG00000236040	cg00000905	0.04647999953499613
ENSG00000271616	cg00002646	0.04627175875596273
ENSG00000231981	cg00000289	0.04619572452187253
ENSG00000182141	cg00002837	0.04612481155142913
ENSG00000260900	cg00002190	0.046097958148160596
ENSG00000264104	cg00003784	0.04609758043435077
ENSG00000267108	cg00001249	0.046082904304098365
ENSG00000254092	cg00004072	0.04604497334606777
ENSG00000225269	cg00004055	0.04579427924650773
ENSG00000242041	cg00003784	0.045745077741629926
ENSG00000230100	cg00003287	0.0456771516591703
ENSG00000118972	cg00001747	0.045649131171557666
ENSG00000234900	cg00002531	0.045640640825619604
ENSG00000263089	cg00000321	0.04562985631316107
ENSG00000278923	cg00001245	0.0455708891601084
ENSG00000273406	cg00004089	0.045557529652193
ENSG00000127511	cg00001687	0.045519714846467364
ENSG00000275479	cg00002810	0.0455142902265917
ENSG00000236040	cg00002646	0.0454844958633517
ENSG00000166634	cg00002236	0.04547232010318683
ENSG00000268465	cg00002719	0.04545105162542467
ENSG00000263089	cg00003625	0.045380632639230596
ENSG00000225275	cg00001364	0.045376450314481065
ENSG00000166007	cg00000321	0.045303998861566
ENSG00000270112	cg00000948	0.04528690338540753
ENSG00000207000	cg00000924	0.04510651259206223
ENSG00000242041	cg00003625	0.04503224022573737
ENSG00000064601	cg00001510	0.045001348346971365
ENSG00000278732	cg00003287	0.04496668309835113
ENSG00000127511	cg00002769	0.044930140944029494
ENSG00000254465	cg00002224	0.04490710906789657
ENSG00000166634	cg00002808	0.044897511018536895
ENSG00000196167	cg00003202	0.044835460733075296
ENSG00000275265	cg00001582	0.04480793385673773
ENSG00000060642	cg00000957	0.044757657248541104
ENSG00000227535	cg00002593	0.0447223700723764
ENSG00000275479	cg00002464	0.044711348769940235
ENSG00000242268	cg00001874	0.04468076286897863
ENSG00000240423	cg00004055	0.044536833385642204
ENSG00000276644	cg00003345	0.044383006643066665
ENSG00000118972	cg00003091	0.0441888130550769
ENSG00000225269	cg00003513	0.04417335189104587
ENSG00000269416	cg00002660	0.0441423298948408
ENSG00000271647	cg00002593	0.04409339169415116
ENSG00000225275	cg00000658	0.04408088609947337
ENSG00000233540	cg00001874	0.04404802384312243
ENSG00000276644	cg00000769	0.044028816546860965
ENSG00000262950	cg00004072	0.04391960879867913
ENSG00000078237	cg00003181	0.04385236959721007
ENSG00000280159	cg00002810	0.043686094223004235
ENSG00000273406	cg00001582	0.04361936200217986
ENSG00000235240	cg00001582	0.043587177699626466
ENSG00000231981	cg00002597	0.04357808130198864
ENSG00000269475	cg00000924	0.0435704901481787
ENSG00000278732	cg00002646	0.043480447931338505
ENSG00000240423	cg00003181	0.04343515066991716
ENSG00000270469	cg00002837	0.04343046222382169
ENSG00000227535	cg00002190	0.04334902825582337
ENSG00000262950	cg00001582	0.0433208975985064
ENSG00000275265	cg00001261	0.04328888805611656
ENSG00000242041	cg00002930	0.04319087464700503
ENSG00000278099	cg00003784	0.04310544669141583
ENSG00000261789	cg00003784	0.0430999373893201
ENSG00000280159	cg00000289	0.04308244167964803
ENSG00000204113	cg00003578	0.04290262280095943
ENSG00000240423	cg00000658	0.04280658074425663
ENSG00000167700	cg00002808	0.04279646256114406
ENSG00000270112	cg00003625	0.04275637555285273
ENSG00000278732	cg00002808	0.0426989346551801
ENSG00000166007	cg00001261	0.04243362373850024
ENSG00000118972	cg00000769	0.0424073849484361
ENSG00000274219	cg00001249	0.04239823484423703
ENSG00000266261	cg00004072	0.04236709870070204
ENSG00000280159	cg00003513	0.042325347586480766
ENSG00000269475	cg00003625	0.042235531178061066
ENSG00000225275	cg00002591	0.0421609471670217
ENSG00000260900	cg00001245	0.04206593378184936
ENSG00000166634	cg00000769	0.04203177208960576
ENSG00000278099	cg00000236	0.0420167781067921
ENSG00000225269	cg00004082	0.04192941792058116
ENSG00000254465	cg00004089	0.04190124922993793
ENSG00000214062	cg00003625	0.04183795047118536
ENSG00000207000	cg00001349	0.04179541371090223
ENSG00000234900	cg00002597	0.04177638671867843
ENSG00000070087	cg00001854	0.0414707346794414
ENSG00000269475	cg00000289	0.04144754814746083
ENSG00000161558	cg00002224	0.04129840447814707
ENSG00000264438	cg00001245	0.04115974539083846
ENSG00000070081	cg00002930	0.041105601973069804
ENSG00000182141	cg00001791	0.04103542074179743
ENSG00000197421	cg00000721	0.040807913551393134
ENSG00000230100	cg00000289	0.0407552635185387
ENSG00000271616	cg00002033	0.040750679008330265
ENSG00000102174	cg00001349	0.040743926333284435
ENSG00000167578	cg00000029	0.04073883558497613
ENSG00000231981	cg00002406	0.040730465840081234
ENSG00000231981	cg00000165	0.04066853400368433
ENSG00000280038	cg00002660	0.04063418299629323
ENSG00000127511	cg00003287	0.040567337654971
ENSG00000254131	cg00003173	0.04055964248476233
ENSG00000236893	cg00000363	0.0405556858602343
ENSG00000233540	cg00000165	0.04038752318135783
ENSG00000266644	cg00002406	0.04038461738106843
ENSG00000234881	cg00002531	0.040352658236352965
ENSG00000262950	cg00002809	0.040312015898803004
ENSG00000269148	cg00001687	0.04028018560324123
ENSG00000271616	cg00001791	0.040255022557065305
ENSG00000236893	cg00002490	0.0402513100465885
ENSG00000271647	cg00000957	0.04023907543005633
ENSG00000274219	cg00002190	0.04022361329021517
ENSG00000261789	cg00001874	0.0400795735096879
ENSG00000225269	cg00002646	0.0400632148680311
ENSG00000236893	cg00003305	0.04005060968956347
ENSG00000153561	cg00002593	0.040013577951297
ENSG00000166368	cg00001747	0.039984836654109235
ENSG00000269475	cg00000905	0.0398925896826378
ENSG00000220993	cg00001582	0.0398446903324375
ENSG00000078237	cg00002809	0.0397130766769248
ENSG00000166634	cg00000658	0.03966591950371474
ENSG00000270112	cg00002464	0.039655090716182305
ENSG00000269148	cg00000734	0.03958702157517337
ENSG00000278732	cg00000363	0.0395655011774438
ENSG00000271616	cg00000658	0.03948988139194177
ENSG00000166368	cg00003305	0.03948731294527463
ENSG00000271647	cg00001747	0.039106921737595966
ENSG00000095587	cg00002837	0.0390035453093635
ENSG00000146083	cg00004082	0.038921451424022334
ENSG00000278732	cg00000924	0.0388234005141289
ENSG00000236040	cg00002531	0.03874114470592283
ENSG00000118972	cg00001349	0.0387385282255145
ENSG00000264438	cg00002236	0.03873397956226137
ENSG00000264438	cg00002930	0.038651539750222695
ENSG00000227535	cg00002930	0.0386355083292597
ENSG00000258630	cg00002597	0.03859815037487117
ENSG00000273406	cg00002190	0.03854187179360167
ENSG00000167700	cg00002236	0.03853123125021934
ENSG00000266261	cg00001249	0.03835642753103117
ENSG00000233540	cg00001583	0.0383251438374125
ENSG00000280038	cg00002449	0.038322098545581364
ENSG00000166368	cg00000165	0.0382191092403846
ENSG00000270112	cg00000658	0.03819142521952807
